condition,function,label,cycle_index,device_id,phase_diff_rad,phase_diff_wrapped_rad
four_clusters,LINEAR_4,modified frog chorus based,1,27,-3.140964335059075,-3.140964335059075
four_clusters,LINEAR_4,modified frog chorus based,1,28,-3.1403360165283574,-3.1403360165283574
four_clusters,LINEAR_4,modified frog chorus based,1,29,-3.1397076979976397,-3.1397076979976397
four_clusters,LINEAR_4,modified frog chorus based,1,30,-3.139079379466921,-3.139079379466921
four_clusters,LINEAR_4,modified frog chorus based,1,31,-3.1384510609362035,-3.1384510609362035
four_clusters,LINEAR_4,modified frog chorus based,1,32,-3.1378227424054854,-3.1378227424054854
four_clusters,LINEAR_4,modified frog chorus based,1,33,-3.1371944238747678,-3.1371944238747678
four_clusters,LINEAR_4,modified frog chorus based,1,34,-3.136566105344049,-3.136566105344049
four_clusters,LINEAR_4,modified frog chorus based,1,35,-3.135937786813332,-3.135937786813332
four_clusters,LINEAR_4,modified frog chorus based,1,36,-3.135309468282613,-3.135309468282613
four_clusters,LINEAR_4,modified frog chorus based,1,37,-3.1346811497518954,-3.1346811497518954
four_clusters,LINEAR_4,modified frog chorus based,1,38,-1.5707963267948966,-1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,1,39,-1.570168008264179,-1.570168008264179
four_clusters,LINEAR_4,modified frog chorus based,1,40,-1.5695396897334606,-1.5695396897334606
four_clusters,LINEAR_4,modified frog chorus based,1,41,-1.5689113712027427,-1.5689113712027427
four_clusters,LINEAR_4,modified frog chorus based,1,42,-1.5682830526720246,-1.5682830526720246
four_clusters,LINEAR_4,modified frog chorus based,1,43,-1.5676547341413067,-1.5676547341413067
four_clusters,LINEAR_4,modified frog chorus based,1,44,-1.5670264156105889,-1.5670264156105889
four_clusters,LINEAR_4,modified frog chorus based,1,45,-1.5663980970798708,-1.5663980970798708
four_clusters,LINEAR_4,modified frog chorus based,1,46,-1.565769778549153,-1.565769778549153
four_clusters,LINEAR_4,modified frog chorus based,1,47,-1.565141460018435,-1.565141460018435
four_clusters,LINEAR_4,modified frog chorus based,1,48,-1.564513141487717,-1.564513141487717
four_clusters,LINEAR_4,modified frog chorus based,1,49,-1.563884822956999,-1.563884822956999
four_clusters,LINEAR_4,modified frog chorus based,2,0,0.0,0.0
four_clusters,LINEAR_4,modified frog chorus based,2,1,0.0062786614137584,0.006278661413758435
four_clusters,LINEAR_4,modified frog chorus based,2,2,0.0069024560510551,0.006902456051054884
four_clusters,LINEAR_4,modified frog chorus based,2,3,0.0075262506883519,0.007526250688351777
four_clusters,LINEAR_4,modified frog chorus based,2,4,0.0081500453256487,0.00815004532564867
four_clusters,LINEAR_4,modified frog chorus based,2,5,0.0087738399629455,0.008773839962945562
four_clusters,LINEAR_4,modified frog chorus based,2,6,0.0093976346002423,0.009397634600242455
four_clusters,LINEAR_4,modified frog chorus based,2,7,0.0100214292375391,0.010021429237538904
four_clusters,LINEAR_4,modified frog chorus based,2,8,0.0106452238748358,0.010645223874835796
four_clusters,LINEAR_4,modified frog chorus based,2,9,0.0112690185121326,0.011269018512132689
four_clusters,LINEAR_4,modified frog chorus based,2,10,0.0118928131494294,0.011892813149429582
four_clusters,LINEAR_4,modified frog chorus based,2,11,0.0125166077867262,0.01251660778672603
four_clusters,LINEAR_4,modified frog chorus based,2,12,0.013140402424023,0.013140402424022923
four_clusters,LINEAR_4,modified frog chorus based,2,13,1.5707963267948966,1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,2,14,1.577074988208655,1.577074988208655
four_clusters,LINEAR_4,modified frog chorus based,2,15,1.5776987828459517,1.5776987828459514
four_clusters,LINEAR_4,modified frog chorus based,2,16,1.5783225774832486,1.5783225774832488
four_clusters,LINEAR_4,modified frog chorus based,2,17,1.5789463721205452,1.5789463721205452
four_clusters,LINEAR_4,modified frog chorus based,2,18,1.579570166757842,1.5795701667578417
four_clusters,LINEAR_4,modified frog chorus based,2,19,1.5801939613951388,1.580193961395139
four_clusters,LINEAR_4,modified frog chorus based,2,20,1.5808177560324357,1.5808177560324355
four_clusters,LINEAR_4,modified frog chorus based,2,21,1.5814415506697324,1.581441550669732
four_clusters,LINEAR_4,modified frog chorus based,2,22,1.5820653453070292,1.5820653453070292
four_clusters,LINEAR_4,modified frog chorus based,2,23,1.582689139944326,1.5826891399443257
four_clusters,LINEAR_4,modified frog chorus based,2,24,1.5833129345816228,1.583312934581623
four_clusters,LINEAR_4,modified frog chorus based,2,25,1.5839367292189197,1.5839367292189195
four_clusters,LINEAR_4,modified frog chorus based,2,26,-3.141592653589793,-3.141592653589793
four_clusters,LINEAR_4,modified frog chorus based,2,27,-3.1353139921760347,-3.1353139921760347
four_clusters,LINEAR_4,modified frog chorus based,2,28,-3.134690197538738,-3.134690197538738
four_clusters,LINEAR_4,modified frog chorus based,2,29,-3.134066402901441,-3.134066402901441
four_clusters,LINEAR_4,modified frog chorus based,2,30,-3.1334426082641444,-3.1334426082641444
four_clusters,LINEAR_4,modified frog chorus based,2,31,-3.132818813626848,-3.132818813626848
four_clusters,LINEAR_4,modified frog chorus based,2,32,-3.1321950189895507,-3.1321950189895507
four_clusters,LINEAR_4,modified frog chorus based,2,33,-3.1315712243522538,-3.1315712243522538
four_clusters,LINEAR_4,modified frog chorus based,2,34,-3.1309474297149573,-3.1309474297149573
four_clusters,LINEAR_4,modified frog chorus based,2,35,-3.1303236350776604,-3.1303236350776604
four_clusters,LINEAR_4,modified frog chorus based,2,36,-3.1296998404403635,-3.1296998404403635
four_clusters,LINEAR_4,modified frog chorus based,2,37,-3.129076045803066,-3.129076045803066
four_clusters,LINEAR_4,modified frog chorus based,2,38,-1.5707963267948966,-1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,2,39,-1.564517665381138,-1.564517665381138
four_clusters,LINEAR_4,modified frog chorus based,2,40,-1.5638938707438417,-1.5638938707438417
four_clusters,LINEAR_4,modified frog chorus based,2,41,-1.5632700761065446,-1.5632700761065446
four_clusters,LINEAR_4,modified frog chorus based,2,42,-1.562646281469248,-1.562646281469248
four_clusters,LINEAR_4,modified frog chorus based,2,43,-1.562022486831951,-1.562022486831951
four_clusters,LINEAR_4,modified frog chorus based,2,44,-1.5613986921946543,-1.5613986921946543
four_clusters,LINEAR_4,modified frog chorus based,2,45,-1.5607748975573574,-1.5607748975573574
four_clusters,LINEAR_4,modified frog chorus based,2,46,-1.5601511029200608,-1.5601511029200608
four_clusters,LINEAR_4,modified frog chorus based,2,47,-1.559527308282764,-1.559527308282764
four_clusters,LINEAR_4,modified frog chorus based,2,48,-1.5589035136454672,-1.5589035136454672
four_clusters,LINEAR_4,modified frog chorus based,2,49,-1.5582797190081703,-1.5582797190081703
four_clusters,LINEAR_4,modified frog chorus based,3,0,0.0,0.0
four_clusters,LINEAR_4,modified frog chorus based,3,1,0.0118883218280416,0.011888321828041448
four_clusters,LINEAR_4,modified frog chorus based,3,2,0.0125076251439482,0.012507625143947987
four_clusters,LINEAR_4,modified frog chorus based,3,3,0.0131269284598571,0.01312692845985719
four_clusters,LINEAR_4,modified frog chorus based,3,4,0.0137462317757661,0.013746231775765949
four_clusters,LINEAR_4,modified frog chorus based,3,5,0.014365535091675,0.014365535091675152
four_clusters,LINEAR_4,modified frog chorus based,3,6,0.0149848384075816,0.014984838407581691
four_clusters,LINEAR_4,modified frog chorus based,3,7,0.0156041417234906,0.01560414172349045
four_clusters,LINEAR_4,modified frog chorus based,3,8,0.0162234450393995,0.016223445039399653
four_clusters,LINEAR_4,modified frog chorus based,3,9,0.0168427483553062,0.016842748355306192
four_clusters,LINEAR_4,modified frog chorus based,3,10,0.0174620516712151,0.01746205167121495
four_clusters,LINEAR_4,modified frog chorus based,3,11,0.018081354987124,0.018081354987124154
four_clusters,LINEAR_4,modified frog chorus based,3,12,0.0187006583030307,0.018700658303030693
four_clusters,LINEAR_4,modified frog chorus based,3,13,1.5707963267948966,1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,3,14,1.5826846486229382,1.582684648622938
four_clusters,LINEAR_4,modified frog chorus based,3,15,1.5833039519388448,1.583303951938845
four_clusters,LINEAR_4,modified frog chorus based,3,16,1.5839232552547535,1.5839232552547537
four_clusters,LINEAR_4,modified frog chorus based,3,17,1.5845425585706627,1.5845425585706625
four_clusters,LINEAR_4,modified frog chorus based,3,18,1.5851618618865717,1.5851618618865722
four_clusters,LINEAR_4,modified frog chorus based,3,19,1.5857811652024782,1.5857811652024782
four_clusters,LINEAR_4,modified frog chorus based,3,20,1.5864004685183872,1.586400468518387
four_clusters,LINEAR_4,modified frog chorus based,3,21,1.5870197718342962,1.5870197718342958
four_clusters,LINEAR_4,modified frog chorus based,3,22,1.5876390751502027,1.5876390751502027
four_clusters,LINEAR_4,modified frog chorus based,3,23,1.5882583784661115,1.5882583784661115
four_clusters,LINEAR_4,modified frog chorus based,3,24,1.5888776817820207,1.5888776817820212
four_clusters,LINEAR_4,modified frog chorus based,3,25,1.5894969850979273,1.5894969850979273
four_clusters,LINEAR_4,modified frog chorus based,3,26,-3.141592653589793,-3.141592653589793
four_clusters,LINEAR_4,modified frog chorus based,3,27,-3.129704331761752,-3.129704331761752
four_clusters,LINEAR_4,modified frog chorus based,3,28,-3.1290850284458447,-3.1290850284458447
four_clusters,LINEAR_4,modified frog chorus based,3,29,-3.128465725129936,-3.128465725129936
four_clusters,LINEAR_4,modified frog chorus based,3,30,-3.127846421814027,-3.127846421814027
four_clusters,LINEAR_4,modified frog chorus based,3,31,-3.127227118498118,-3.127227118498118
four_clusters,LINEAR_4,modified frog chorus based,3,32,-3.1266078151822114,-3.1266078151822114
four_clusters,LINEAR_4,modified frog chorus based,3,33,-3.1259885118663027,-3.1259885118663027
four_clusters,LINEAR_4,modified frog chorus based,3,34,-3.125369208550393,-3.125369208550393
four_clusters,LINEAR_4,modified frog chorus based,3,35,-3.124749905234487,-3.124749905234487
four_clusters,LINEAR_4,modified frog chorus based,3,36,-3.124130601918578,-3.124130601918578
four_clusters,LINEAR_4,modified frog chorus based,3,37,-3.123511298602669,-3.123511298602669
four_clusters,LINEAR_4,modified frog chorus based,3,38,-1.5707963267948966,-1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,3,39,-1.5589080049668549,-1.5589080049668549
four_clusters,LINEAR_4,modified frog chorus based,3,40,-1.5582887016509483,-1.5582887016509483
four_clusters,LINEAR_4,modified frog chorus based,3,41,-1.5576693983350394,-1.5576693983350394
four_clusters,LINEAR_4,modified frog chorus based,3,42,-1.5570500950191304,-1.5570500950191304
four_clusters,LINEAR_4,modified frog chorus based,3,43,-1.5564307917032214,-1.5564307917032214
four_clusters,LINEAR_4,modified frog chorus based,3,44,-1.5558114883873149,-1.5558114883873149
four_clusters,LINEAR_4,modified frog chorus based,3,45,-1.555192185071406,-1.555192185071406
four_clusters,LINEAR_4,modified frog chorus based,3,46,-1.554572881755497,-1.554572881755497
four_clusters,LINEAR_4,modified frog chorus based,3,47,-1.5539535784395904,-1.5539535784395904
four_clusters,LINEAR_4,modified frog chorus based,3,48,-1.5533342751236814,-1.5533342751236814
four_clusters,LINEAR_4,modified frog chorus based,3,49,-1.5527149718077724,-1.5527149718077724
four_clusters,LINEAR_4,modified frog chorus based,4,0,0.0,0.0
four_clusters,LINEAR_4,modified frog chorus based,4,1,0.0118027259108817,0.011802725910881495
four_clusters,LINEAR_4,modified frog chorus based,4,2,0.0124175702429121,0.012417570242912124
four_clusters,LINEAR_4,modified frog chorus based,4,3,0.013032414574947,0.013032414574947193
four_clusters,LINEAR_4,modified frog chorus based,4,4,0.013647258906982,0.013647258906981818
four_clusters,LINEAR_4,modified frog chorus based,4,5,0.0142621032390169,0.014262103239016888
four_clusters,LINEAR_4,modified frog chorus based,4,6,0.0148769475710472,0.014876947571047072
four_clusters,LINEAR_4,modified frog chorus based,4,7,0.0154917919030822,0.015491791903082142
four_clusters,LINEAR_4,modified frog chorus based,4,8,0.0161066362351171,0.01610663623511721
four_clusters,LINEAR_4,modified frog chorus based,4,9,0.0167214805671497,0.016721480567149616
four_clusters,LINEAR_4,modified frog chorus based,4,10,0.0173363248991824,0.017336324899182465
four_clusters,LINEAR_4,modified frog chorus based,4,11,0.0179511692312173,0.01795116923121709
four_clusters,LINEAR_4,modified frog chorus based,4,12,0.0297411023763925,0.029741102376392714
four_clusters,LINEAR_4,modified frog chorus based,4,13,1.5707963267948966,1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,4,14,1.5825990527057785,1.5825990527057785
four_clusters,LINEAR_4,modified frog chorus based,4,15,1.5832138970378065,1.5832138970378065
four_clusters,LINEAR_4,modified frog chorus based,4,16,1.5838287413698435,1.5838287413698433
four_clusters,LINEAR_4,modified frog chorus based,4,17,1.5844435857018808,1.584443585701881
four_clusters,LINEAR_4,modified frog chorus based,4,18,1.5850584300339134,1.5850584300339134
four_clusters,LINEAR_4,modified frog chorus based,4,19,1.585673274365946,1.5856732743659459
four_clusters,LINEAR_4,modified frog chorus based,4,20,1.5862881186979787,1.5862881186979791
four_clusters,LINEAR_4,modified frog chorus based,4,21,1.586902963030011,1.5869029630300115
four_clusters,LINEAR_4,modified frog chorus based,4,22,1.587517807362044,1.587517807362044
four_clusters,LINEAR_4,modified frog chorus based,4,23,1.5881326516940766,1.5881326516940764
four_clusters,LINEAR_4,modified frog chorus based,4,24,1.588747496026114,1.588747496026114
four_clusters,LINEAR_4,modified frog chorus based,4,25,1.600537429171289,1.6005374291712888
four_clusters,LINEAR_4,modified frog chorus based,4,26,-3.1360724315531123,-3.1360724315531123
four_clusters,LINEAR_4,modified frog chorus based,4,27,-3.1186148388657733,-3.1186148388657733
four_clusters,LINEAR_4,modified frog chorus based,4,28,-3.117999994533736,-3.117999994533736
four_clusters,LINEAR_4,modified frog chorus based,4,29,-3.117385150201704,-3.117385150201704
four_clusters,LINEAR_4,modified frog chorus based,4,30,-3.1167703058696707,-3.1167703058696707
four_clusters,LINEAR_4,modified frog chorus based,4,31,-3.116155461537633,-3.116155461537633
four_clusters,LINEAR_4,modified frog chorus based,4,32,-3.115540617205605,-3.115540617205605
four_clusters,LINEAR_4,modified frog chorus based,4,33,-3.114925772873573,-3.114925772873573
four_clusters,LINEAR_4,modified frog chorus based,4,34,-3.114310928541536,-3.114310928541536
four_clusters,LINEAR_4,modified frog chorus based,4,35,-3.113696084209503,-3.113696084209503
four_clusters,LINEAR_4,modified frog chorus based,4,36,-3.1130812398774705,-3.1130812398774705
four_clusters,LINEAR_4,modified frog chorus based,4,37,-3.1124663955454333,-3.1124663955454333
four_clusters,LINEAR_4,modified frog chorus based,4,38,-1.5652761047582155,-1.5652761047582155
four_clusters,LINEAR_4,modified frog chorus based,4,39,-1.5478185120708767,-1.5478185120708767
four_clusters,LINEAR_4,modified frog chorus based,4,40,-1.5472036677388397,-1.5472036677388397
four_clusters,LINEAR_4,modified frog chorus based,4,41,-1.546588823406807,-1.546588823406807
four_clusters,LINEAR_4,modified frog chorus based,4,42,-1.5459739790747742,-1.5459739790747742
four_clusters,LINEAR_4,modified frog chorus based,4,43,-1.5453591347427371,-1.5453591347427371
four_clusters,LINEAR_4,modified frog chorus based,4,44,-1.544744290410709,-1.544744290410709
four_clusters,LINEAR_4,modified frog chorus based,4,45,-1.5441294460786763,-1.5441294460786763
four_clusters,LINEAR_4,modified frog chorus based,4,46,-1.5435146017466392,-1.5435146017466392
four_clusters,LINEAR_4,modified frog chorus based,4,47,-1.5428997574146066,-1.5428997574146066
four_clusters,LINEAR_4,modified frog chorus based,4,48,-1.5422849130825738,-1.5422849130825738
four_clusters,LINEAR_4,modified frog chorus based,4,49,-1.5416700687505367,-1.5416700687505367
four_clusters,LINEAR_4,modified frog chorus based,5,0,0.0,0.0
four_clusters,LINEAR_4,modified frog chorus based,5,1,0.0228133439001349,0.022813343900134786
four_clusters,LINEAR_4,modified frog chorus based,5,2,0.0234237613529725,0.023423761352972416
four_clusters,LINEAR_4,modified frog chorus based,5,3,0.0240341788058193,0.024034178805819373
four_clusters,LINEAR_4,modified frog chorus based,5,4,0.0246445962586661,0.024644596258665885
four_clusters,LINEAR_4,modified frog chorus based,5,5,0.0252550137115083,0.0252550137115084
four_clusters,LINEAR_4,modified frog chorus based,5,6,0.0147698335485343,0.01476983354853445
four_clusters,LINEAR_4,modified frog chorus based,5,7,0.0153802510013765,0.015380251001376521
four_clusters,LINEAR_4,modified frog chorus based,5,8,0.0159906684542187,0.015990668454218593
four_clusters,LINEAR_4,modified frog chorus based,5,9,0.0166010859070609,0.01660108590706111
four_clusters,LINEAR_4,modified frog chorus based,5,10,0.0172115033599031,0.01721150335990318
four_clusters,LINEAR_4,modified frog chorus based,5,11,0.0178219208127499,0.017821920812749692
four_clusters,LINEAR_4,modified frog chorus based,5,12,0.0406225640550926,0.04062256405509279
four_clusters,LINEAR_4,modified frog chorus based,5,13,1.5707963267948966,1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,5,14,1.5936096706950311,1.593609670695031
four_clusters,LINEAR_4,modified frog chorus based,5,15,1.5942200881478692,1.5942200881478694
four_clusters,LINEAR_4,modified frog chorus based,5,16,1.594830505600716,1.594830505600716
four_clusters,LINEAR_4,modified frog chorus based,5,17,1.5954409230535629,1.5954409230535624
four_clusters,LINEAR_4,modified frog chorus based,5,18,1.596051340506405,1.5960513405064045
four_clusters,LINEAR_4,modified frog chorus based,5,19,1.5855661603434308,1.585566160343431
four_clusters,LINEAR_4,modified frog chorus based,5,20,1.586176577796273,1.586176577796273
four_clusters,LINEAR_4,modified frog chorus based,5,21,1.5867869952491154,1.5867869952491152
four_clusters,LINEAR_4,modified frog chorus based,5,22,1.5873974127019574,1.5873974127019572
four_clusters,LINEAR_4,modified frog chorus based,5,23,1.5880078301547995,1.5880078301547993
four_clusters,LINEAR_4,modified frog chorus based,5,24,1.5886182476076465,1.5886182476076467
four_clusters,LINEAR_4,modified frog chorus based,5,25,1.6114188908499891,1.611418890849989
four_clusters,LINEAR_4,modified frog chorus based,5,26,-3.1361520190644936,-3.1361520190644936
four_clusters,LINEAR_4,modified frog chorus based,5,27,-3.118820121044504,-3.118820121044504
four_clusters,LINEAR_4,modified frog chorus based,5,28,-3.118209703591657,-3.118209703591657
four_clusters,LINEAR_4,modified frog chorus based,5,29,-3.106424101011622,-3.106424101011622
four_clusters,LINEAR_4,modified frog chorus based,5,30,-3.105679135133049,-3.105679135133049
four_clusters,LINEAR_4,modified frog chorus based,5,31,-3.105068717680203,-3.105068717680203
four_clusters,LINEAR_4,modified frog chorus based,5,32,-3.1044583002273654,-3.1044583002273654
four_clusters,LINEAR_4,modified frog chorus based,5,33,-3.103847882774523,-3.103847882774523
four_clusters,LINEAR_4,modified frog chorus based,5,34,-3.1032374653216763,-3.1032374653216763
four_clusters,LINEAR_4,modified frog chorus based,5,35,-3.102627047868834,-3.102627047868834
four_clusters,LINEAR_4,modified frog chorus based,5,36,-3.102016630415992,-3.102016630415992
four_clusters,LINEAR_4,modified frog chorus based,5,37,-3.101406212963145,-3.101406212963145
four_clusters,LINEAR_4,modified frog chorus based,5,38,-1.5653556922695973,-1.5653556922695973
four_clusters,LINEAR_4,modified frog chorus based,5,39,-1.5480237942496076,-1.5480237942496076
four_clusters,LINEAR_4,modified frog chorus based,5,40,-1.5474133767967608,-1.5474133767967608
four_clusters,LINEAR_4,modified frog chorus based,5,41,-1.5356277742167252,-1.5356277742167252
four_clusters,LINEAR_4,modified frog chorus based,5,42,-1.5348828083381532,-1.5348828083381532
four_clusters,LINEAR_4,modified frog chorus based,5,43,-1.5342723908853062,-1.5342723908853062
four_clusters,LINEAR_4,modified frog chorus based,5,44,-1.5336619734324686,-1.5336619734324686
four_clusters,LINEAR_4,modified frog chorus based,5,45,-1.5330515559796265,-1.5330515559796265
four_clusters,LINEAR_4,modified frog chorus based,5,46,-1.5324411385267795,-1.5324411385267795
four_clusters,LINEAR_4,modified frog chorus based,5,47,-1.5318307210739377,-1.5318307210739377
four_clusters,LINEAR_4,modified frog chorus based,5,48,-1.5312203036210952,-1.5312203036210952
four_clusters,LINEAR_4,modified frog chorus based,5,49,-1.5306098861682484,-1.5306098861682484
four_clusters,LINEAR_4,modified frog chorus based,6,0,0.0,0.0
four_clusters,LINEAR_4,modified frog chorus based,6,1,0.0337945653008929,0.03379456530089309
four_clusters,LINEAR_4,modified frog chorus based,6,2,0.0345648438241515,0.03456484382415148
four_clusters,LINEAR_4,modified frog chorus based,6,3,0.0351708662713413,0.03517086627134125
four_clusters,LINEAR_4,modified frog chorus based,6,4,0.0357768887185264,0.03577688871852658
four_clusters,LINEAR_4,modified frog chorus based,6,5,0.036382911165707,0.03638291116570702
four_clusters,LINEAR_4,modified frog chorus based,6,6,0.0146634907469846,0.014663490746984476
four_clusters,LINEAR_4,modified frog chorus based,6,7,0.0152695131941652,0.015269513194165363
four_clusters,LINEAR_4,modified frog chorus based,6,8,0.0158755356413457,0.015875535641345806
four_clusters,LINEAR_4,modified frog chorus based,6,9,0.0164815580885263,0.01648155808852625
four_clusters,LINEAR_4,modified frog chorus based,6,10,0.0170875805357115,0.017087580535711577
four_clusters,LINEAR_4,modified frog chorus based,6,11,0.0176936029828966,0.01769360298289646
four_clusters,LINEAR_4,modified frog chorus based,6,12,0.051639815146817,0.051639815146816925
four_clusters,LINEAR_4,modified frog chorus based,6,13,1.5707963267948966,1.5707963267948966
four_clusters,LINEAR_4,modified frog chorus based,6,14,1.6045908920957894,1.6045908920957892
four_clusters,LINEAR_4,modified frog chorus based,6,15,1.605361170619048,1.605361170619048
four_clusters,LINEAR_4,modified frog chorus based,6,16,1.6059671930662378,1.6059671930662383
four_clusters,LINEAR_4,modified frog chorus based,6,17,1.606573215513423,1.6065732155134231
four_clusters,LINEAR_4,modified frog chorus based,6,18,1.6071792379606036,1.6071792379606036
four_clusters,LINEAR_4,modified frog chorus based,6,19,1.5854598175418813,1.5854598175418815
four_clusters,LINEAR_4,modified frog chorus based,6,20,1.5860658399890617,1.586065839989062
four_clusters,LINEAR_4,modified frog chorus based,6,21,1.5866718624362424,1.5866718624362424
four_clusters,LINEAR_4,modified frog chorus based,6,22,1.587277884883423,1.5872778848834228
four_clusters,LINEAR_4,modified frog chorus based,6,23,1.587883907330608,1.5878839073306077
four_clusters,LINEAR_4,modified frog chorus based,6,24,1.5884899297777932,1.5884899297777935
four_clusters,LINEAR_4,modified frog chorus based,6,25,1.6224361419417137,1.622436141941714
four_clusters,LINEAR_4,modified frog chorus based,6,26,-3.136102234130596,-3.136102234130596
four_clusters,LINEAR_4,modified frog chorus based,6,27,-3.11889512577635,-3.11889512577635
four_clusters,LINEAR_4,modified frog chorus based,6,28,-3.1182891033291646,-3.1182891033291646
four_clusters,LINEAR_4,modified frog chorus based,6,29,-3.0954926645447616,-3.0954926645447616
four_clusters,LINEAR_4,modified frog chorus based,6,30,-3.094539021410533,-3.094539021410533
four_clusters,LINEAR_4,modified frog chorus based,6,31,-3.0939329989633486,-3.0939329989633486
four_clusters,LINEAR_4,modified frog chorus based,6,32,-3.0933269765161726,-3.0933269765161726
four_clusters,LINEAR_4,modified frog chorus based,6,33,-3.0927209540689877,-3.0927209540689877
four_clusters,LINEAR_4,modified frog chorus based,6,34,-3.0921149316218024,-3.0921149316218024
four_clusters,LINEAR_4,modified frog chorus based,6,35,-3.091508909174621,-3.091508909174621
four_clusters,LINEAR_4,modified frog chorus based,6,36,-3.090902886727441,-3.090902886727441
four_clusters,LINEAR_4,modified frog chorus based,6,37,-3.0902968642802517,-3.0902968642802517
four_clusters,LINEAR_4,modified frog chorus based,6,38,-1.5653059073356994,-1.5653059073356994
four_clusters,LINEAR_4,modified frog chorus based,6,39,-1.5480987989814534,-1.5480987989814534
four_clusters,LINEAR_4,modified frog chorus based,6,40,-1.5474927765342683,-1.5474927765342683
four_clusters,LINEAR_4,modified frog chorus based,6,41,-1.524696337749865,-1.524696337749865
four_clusters,LINEAR_4,modified frog chorus based,6,42,-1.5237426946156372,-1.5237426946156372
four_clusters,LINEAR_4,modified frog chorus based,6,43,-1.523136672168452,-1.523136672168452
four_clusters,LINEAR_4,modified frog chorus based,6,44,-1.522530649721276,-1.522530649721276
four_clusters,LINEAR_4,modified frog chorus based,6,45,-1.5219246272740907,-1.5219246272740907
four_clusters,LINEAR_4,modified frog chorus based,6,46,-1.5213186048269056,-1.5213186048269056
four_clusters,LINEAR_4,modified frog chorus based,6,47,-1.5207125823797252,-1.5207125823797252
four_clusters,LINEAR_4,modified frog chorus based,6,48,-1.5201065599325445,-1.5201065599325445
four_clusters,LINEAR_4,modified frog chorus based,6,49,-1.5195005374853547,-1.5195005374853547
four_clusters,LINEAR_4,modified frog chorus based,7,0,0.0,0.0
four_clusters,LINEAR_4,modified frog chorus based,7,1,0.0446176571134835,0.04461765711348331
four_clusters,LINEAR_4,modified frog chorus based,7,2,0.0456257105015408,0.04562571050154096
four_clusters,LINEAR_4,modified frog chorus based,7,3,0.0462273695871116,0.0462273695871116
four_clusters,LINEAR_4,modified frog chorus based,7,4,0.0468290286726778,0.0468290286726778
four_clusters,LINEAR_4,modified frog chorus based,7,5,0.0474306877582394,0.047430687758239554
four_clusters,LINEAR_4,modified frog chorus based,7,6,0.0256243262963638,0.025624326296363797
