coupling_function,device_count,k,run_count,overall_per_percent_median,ttu_cycle_median,ttu_reach_rate_percent,max_convergence_cycle_censored_median,max_convergence_rate_percent,mingap_convergence_cycle_censored_median,mingap_convergence_rate_percent,aux_mean_convergence_cycle_censored_median,aux_mean_convergence_rate_percent,final_10_cycle_new_mean_abs_dev_median,final_10_cycle_new_max_abs_dev_median,final_10_cycle_min_gap_median,simultaneous_collision_count_total,max_safe_k_ge95_lower,max_safe_k_ge95_upper,max_safe_k_ge95_values,max_safe_k_ge95_count,mingap_safe_k_ge95_lower,mingap_safe_k_ge95_upper,mingap_safe_k_ge95_values,mingap_safe_k_ge95_count,per_optimal_k,per_plot_percent,per_zero_clipped,per_plot_floor_percent,final_10_cycle_adjacent_phase_gap_std_median_rad
KURAMOTO,5,300.0,1000,0.0,10.0,100.0,5.0,63.6,1.0,100.0,1.0,100.0,0.4574808149961613,1.022518299187657,0.8500613375045244,0,1000.0,2000.0,1000;1500;2000,3,7.0,2000.0,7;10;15;20;30;50;70;100;150;200;300;500;700;1000;1500;2000,16,1.0,0.0185185185185185,True,0.0185185185185185,0.565115395336595
KURAMOTO,5,500.0,1000,0.0,10.0,100.0,4.0,82.39999999999999,1.0,100.0,1.0,100.0,0.4091590244677185,0.9421551472649958,0.8601640052144606,0,1000.0,2000.0,1000;1500;2000,3,7.0,2000.0,7;10;15;20;30;50;70;100;150;200;300;500;700;1000;1500;2000,16,1.0,0.0185185185185185,True,0.0185185185185185,0.5158389508069315
KURAMOTO,5,700.0,1000,0.0,10.0,100.0,3.0,92.1,1.0,100.0,1.0,100.0,0.3618188355088241,0.8189284300390245,0.8633867056177873,0,1000.0,2000.0,1000;1500;2000,3,7.0,2000.0,7;10;15;20;30;50;70;100;150;200;300;500;700;1000;1500;2000,16,1.0,0.0185185185185185,True,0.0185185185185185,0.4560694236903692
KURAMOTO,5,1000.0,1000,0.0,10.0,100.0,3.0,97.8,1.0,100.0,1.0,100.0,0.3081168378282002,0.6255442494770183,0.8796585148308437,0,1000.0,2000.0,1000;1500;2000,3,7.0,2000.0,7;10;15;20;30;50;70;100;150;200;300;500;700;1000;1500;2000,16,1.0,0.0185185185185185,True,0.0185185185185185,0.3801776273634857
KURAMOTO,5,1500.0,1000,0.0,10.0,100.0,2.0,99.1,1.0,100.0,1.0,100.0,0.2749269819000436,0.5172288702183387,0.8909612277855568,0,1000.0,2000.0,1000;1500;2000,3,7.0,2000.0,7;10;15;20;30;50;70;100;150;200;300;500;700;1000;1500;2000,16,1.0,0.0185185185185185,True,0.0185185185185185,0.3339901474369278
KURAMOTO,5,2000.0,1000,0.0,10.0,100.0,3.0,99.7,1.0,100.0,1.0,100.0,0.2860131383290599,0.522382982459315,0.8858694676194698,0,1000.0,2000.0,1000;1500;2000,3,7.0,2000.0,7;10;15;20;30;50;70;100;150;200;300;500;700;1000;1500;2000,16,1.0,0.0185185185185185,True,0.0185185185185185,0.3423098920903919
KURAMOTO,10,1.0,1000,0.0,10.0,74.8,,10.8,1.0,74.9,1.0,96.6,0.4095325577118499,1.1072688767639054,0.0610099300640041,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.5183701799679707
KURAMOTO,10,2.0,1000,0.0,10.0,77.7,,15.0,1.0,77.7,1.0,97.2,0.3820313102715451,1.0561570535605216,0.0759244238153185,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.4864015411404866
KURAMOTO,10,3.0,1000,0.0,10.0,79.3,,18.7,1.0,79.4,1.0,98.3,0.3559122859001346,0.9859985849429072,0.0944503788227916,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.4566068518545492
KURAMOTO,10,5.0,1000,0.0,10.0,81.3,,28.3,1.0,81.3,1.0,98.9,0.3048147371049644,0.8672449824058539,0.1409923232425425,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.399297951718493
KURAMOTO,10,7.0,1000,0.0,10.0,82.8,,39.4,1.0,82.8,1.0,99.5,0.2647044985251995,0.7363978953099353,0.199736804766729,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.3429288529804981
KURAMOTO,10,10.0,1000,0.0,10.0,84.5,153.5,54.7,1.0,84.5,1.0,99.9,0.2000935920076408,0.5493177498743713,0.2992808897303699,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.2603342443502371
KURAMOTO,10,15.0,1000,0.0,10.0,86.7,103.0,76.7,1.0,86.7,1.0,99.9,0.1034953911473939,0.253016056236639,0.4721145834521923,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.1308706421798609
KURAMOTO,10,20.0,1000,0.0,10.0,87.9,78.0,89.2,1.0,87.8,1.0,100.0,0.0237296242873988,0.0926036217654273,0.6053602881137448,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.0300423930441858
KURAMOTO,10,30.0,1000,0.0,10.0,92.2,52.0,98.2,1.0,92.2,1.0,100.0,0.0164987864640883,0.081558130315839,0.6086826772042526,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.0302288906250759
KURAMOTO,10,50.0,1000,0.0,10.0,99.4,32.0,100.0,1.0,99.4,1.0,100.0,0.0216704287501905,0.0929049835055718,0.5969304472296526,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.0369214124278255
KURAMOTO,10,70.0,1000,0.0,10.0,99.8,24.0,100.0,1.0,99.8,1.0,100.0,0.0276819088924601,0.1065279598901199,0.5849233932960998,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.077561946919339
KURAMOTO,10,100.0,1000,0.0,10.0,100.0,18.0,100.0,1.0,100.0,1.0,100.0,0.0372426051603297,0.1268965336448928,0.5666725617863662,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.1280808984029952
KURAMOTO,10,150.0,1000,0.0,10.0,100.0,13.0,100.0,1.0,100.0,1.0,100.0,0.0515203040713013,0.1585254021469068,0.536863005948752,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.142023186511612
KURAMOTO,10,200.0,1000,0.0,10.0,100.0,11.0,100.0,1.0,100.0,1.0,100.0,0.0657243584098626,0.1909138283938374,0.5084151025930678,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.1542100233158225
KURAMOTO,10,300.0,1000,0.0,10.0,100.0,9.0,100.0,1.0,100.0,1.0,100.0,0.0928052823293137,0.2439524252693323,0.457736630793374,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.1755603141825579
KURAMOTO,10,500.0,1000,0.0,10.0,100.0,8.0,100.0,1.0,100.0,1.0,100.0,0.1468156130964556,0.3478243431259992,0.3666381652841541,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.2240328574546456
KURAMOTO,10,700.0,1000,0.0,10.0,100.0,18.0,99.9,1.0,100.0,1.0,100.0,0.2014565763071144,0.4707642899919712,0.2687617839992343,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,0.0185185185185185,True,0.0185185185185185,0.2755074092501566
KURAMOTO,10,1000.0,1000,1.7777777777777777,13.0,100.0,,14.3,10.0,100.0,1.0,100.0,0.2724241674735521,0.6241848797401097,0.1240140553491607,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,1.7777777777777777,False,0.0185185185185185,0.3542105564401758
KURAMOTO,10,1500.0,1000,2.2222222222222223,18.0,100.0,,0.0,20.0,99.7,1.0,100.0,0.3217605880043456,0.7630207857133404,0.0989060706553407,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,2.2222222222222223,False,0.0185185185185185,0.4088118145679678
KURAMOTO,10,2000.0,1000,2.388888888888889,19.0,99.9,,0.0,22.0,99.5,1.0,100.0,0.3502684323014694,0.8744854679695644,0.0892575070450648,0,30.0,700.0,30;50;70;100;150;200;300;500;700,9,50.0,2000.0,50;70;100;150;200;300;500;700;1000;1500;2000,11,1.0,2.388888888888889,False,0.0185185185185185,0.4491170268058951
KURAMOTO,20,1.0,1000,5.680555555555555,10.0,27.500000000000004,,0.6,,27.500000000000004,1.0,98.0,0.2037255209006692,0.7099228634797579,0.011446427187699,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.680555555555555,False,0.0185185185185185,0.2657063677733021
KURAMOTO,20,2.0,1000,5.0,28.0,34.9,,1.3,,34.9,1.0,98.9,0.1910973115521539,0.6572260763672191,0.0072653707344362,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.0,False,0.0185185185185185,0.2491599365489251
KURAMOTO,20,3.0,1000,5.0,29.0,39.1,,4.2,,39.1,1.0,99.3,0.1788545160825514,0.6096885589908237,0.0040969991308633,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.0,False,0.0185185185185185,0.2319105568925874
KURAMOTO,20,5.0,1000,5.0,26.0,43.4,,14.9,,43.3,1.0,99.7,0.1565378989649392,0.4975509034928025,0.0034675366485681,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.0,False,0.0185185185185185,0.2007427924950692
KURAMOTO,20,7.0,1000,5.0,24.0,45.8,,26.8,,45.8,1.0,99.9,0.1361059271317358,0.3973039512129056,0.0088181341707155,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.0,False,0.0185185185185185,0.173320345503287
KURAMOTO,20,10.0,1000,5.0,22.0,49.7,169.5,50.7,,49.6,1.0,100.0,0.1098312892845071,0.2898717520613065,0.0328620271590483,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.0,False,0.0185185185185185,0.137720317637571
KURAMOTO,20,15.0,1000,3.638888888888889,21.0,56.00000000000001,114.0,75.8,121.0,56.00000000000001,1.0,100.0,0.0777579147486095,0.2048318561058319,0.0907177458440708,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,3.638888888888889,False,0.0185185185185185,0.0967795744266944
KURAMOTO,20,20.0,1000,2.680555555555556,21.0,61.9,86.0,91.2,86.5,61.9,1.0,100.0,0.048945135892431,0.1355274778819077,0.1656577644606209,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,2.680555555555556,False,0.0185185185185185,0.0636112707637826
KURAMOTO,20,30.0,1000,1.7638888888888888,19.0,66.8,58.5,98.8,58.0,66.7,1.0,100.0,0.01692944493966,0.0734891169862066,0.2793509733318421,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,1.7638888888888888,False,0.0185185185185185,0.0175344070988394
KURAMOTO,20,50.0,1000,1.0277777777777777,22.0,83.2,36.0,99.9,34.0,83.1,1.0,100.0,0.0117537658175957,0.0545462342218492,0.2926126235250232,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,1.0277777777777777,False,0.0185185185185185,0.017198694818209
KURAMOTO,20,70.0,1000,0.7222222222222222,29.0,98.6,27.0,100.0,24.0,98.4,1.0,100.0,0.0135088213415011,0.0581904932765742,0.2879379005740868,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.7222222222222222,False,0.0185185185185185,0.0203405283827143
KURAMOTO,20,100.0,1000,0.4166666666666667,22.0,100.0,20.0,100.0,14.0,100.0,1.0,100.0,0.0177027239519024,0.0691533837544597,0.2795390430108008,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.4166666666666667,False,0.0185185185185185,0.0257472936132612
KURAMOTO,20,150.0,1000,0.2222222222222222,16.0,100.0,16.0,100.0,7.0,100.0,1.0,100.0,0.0255716875396736,0.0893964593860975,0.2642553842684225,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.2222222222222222,False,0.0185185185185185,0.0462546228663818
KURAMOTO,20,200.0,1000,0.1388888888888889,13.0,100.0,13.0,100.0,5.0,100.0,1.0,100.0,0.0330088607567998,0.1090301499207174,0.2485652342405328,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.1388888888888889,False,0.0185185185185185,0.063524455747686
KURAMOTO,20,300.0,1000,0.0833333333333333,12.0,100.0,12.0,100.0,3.0,100.0,1.0,100.0,0.0478022783612372,0.1501409852919445,0.2171979093118428,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.0833333333333333,False,0.0185185185185185,0.0765338255200195
KURAMOTO,20,500.0,1000,0.0555555555555555,11.0,100.0,26.0,99.9,2.0,100.0,1.0,100.0,0.0770996207128889,0.2198850668765265,0.1589848854026502,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.0555555555555555,False,0.0185185185185185,0.1049341041274489
KURAMOTO,20,700.0,1000,0.0555555555555555,11.0,100.0,,31.8,3.0,100.0,1.0,100.0,0.1073423305244263,0.298355256782044,0.1006518152161932,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,0.0555555555555555,False,0.0185185185185185,0.1384074422319591
KURAMOTO,20,1000.0,1000,3.4166666666666665,98.5,67.0,,0.0,,7.7,1.0,100.0,0.1428891373613979,0.4106007752040165,0.0311673775796087,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,3.4166666666666665,False,0.0185185185185185,0.1823095054956376
KURAMOTO,20,1500.0,1000,4.916666666666667,180.0,29.1,,0.0,,0.3,1.0,100.0,0.1703019855099111,0.548934546610127,0.0212560921439763,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,4.916666666666667,False,0.0185185185185185,0.221505750270342
KURAMOTO,20,2000.0,1000,5.194444444444445,180.0,29.4,,0.0,,0.1,1.0,100.0,0.1829766967122475,0.630427611691768,0.020564436756052,0,30.0,500.0,30;50;70;100;150;200;300;500,8,70.0,700.0,70;100;150;200;300;500;700,7,500.0,5.194444444444445,False,0.0185185185185185,0.2442335878030231
KURAMOTO,50,1.0,1000,18.0,165.0,0.1,,0.0,,0.1,1.0,93.5,0.0788566832905098,0.3881660096031922,3.218661967779868e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,18.0,False,0.0185185185185185,0.1091204532997741
KURAMOTO,50,2.0,1000,16.55,86.0,0.1,,0.0,,0.1,1.0,97.8,0.0731430447532215,0.3601789802700795,3.550380635475303e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,16.55,False,0.0185185185185185,0.101204547750766
KURAMOTO,50,3.0,1000,15.494444444444444,108.0,0.2,,0.0,,0.2,1.0,99.4,0.0681638718438035,0.3329847786346768,3.962002162444245e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,15.494444444444444,False,0.0185185185185185,0.0944692202036146
KURAMOTO,50,5.0,1000,14.1,67.5,0.2,,0.3,,0.2,1.0,99.9,0.0587454956084548,0.2797114760327467,4.4795569119959744e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,14.1,False,0.0185185185185185,0.0812710016596368
KURAMOTO,50,7.0,1000,13.166666666666666,94.5,0.2,,1.4,,0.2,1.0,100.0,0.050978948339897,0.2325525862650196,4.484897857648384e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,13.166666666666666,False,0.0185185185185185,0.0705896649591367
KURAMOTO,50,10.0,1000,12.194444444444445,82.0,0.4,,11.5,,0.4,1.0,100.0,0.0424570329078815,0.1757145999883222,2.256825920832206e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,12.194444444444445,False,0.0185185185185185,0.0576266073286366
KURAMOTO,50,15.0,1000,10.855555555555556,152.5,1.0,,41.2,,1.0,1.0,100.0,0.0326268017166544,0.1132954114323726,2.7956727481681654e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,10.855555555555556,False,0.0185185185185185,0.0422065193231888
KURAMOTO,50,20.0,1000,9.844444444444443,140.0,1.7999999999999998,142.0,69.6,,1.6,1.0,100.0,0.0258590766657308,0.0862322893403749,8.056290528157817e-05,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,9.844444444444443,False,0.0185185185185185,0.031666486726007
KURAMOTO,50,30.0,1000,8.422222222222222,137.0,4.0,96.0,94.4,,3.8,1.0,100.0,0.01747771641104,0.0621959637995994,0.0007856204119966,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,8.422222222222222,False,0.0185185185185185,0.0206020011849499
KURAMOTO,50,50.0,1000,6.727777777777778,121.0,10.5,60.0,99.7,,10.2,1.0,100.0,0.0121984236126987,0.0499744621437627,0.002553199605046,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,6.727777777777778,False,0.0185185185185185,0.0144088680378236
KURAMOTO,50,70.0,1000,5.411111111111111,130.0,26.0,46.0,100.0,,25.4,1.0,100.0,0.0107569513274857,0.0448781953683878,0.0076907269396355,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,5.411111111111111,False,0.0185185185185185,0.0134868222612917
KURAMOTO,50,100.0,1000,3.827777777777778,120.0,70.89999999999999,35.0,100.0,138.0,68.8,1.0,100.0,0.0105392264358068,0.0449203671816587,0.0983901854376816,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,3.827777777777778,False,0.0185185185185185,0.0134124227541515
KURAMOTO,50,150.0,1000,2.1,73.0,99.0,28.0,100.0,68.0,98.9,1.0,100.0,0.011874232334662,0.0475046805427862,0.0975756722192027,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,2.1,False,0.0185185185185185,0.0147745784076514
KURAMOTO,50,200.0,1000,1.3,46.0,100.0,28.0,100.0,40.0,100.0,1.0,100.0,0.0143350014880272,0.0570968381990549,0.0924232968626872,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,1.3,False,0.0185185185185185,0.0178335866923845
KURAMOTO,50,300.0,1000,0.7111111111111111,26.0,100.0,44.0,99.0,21.0,100.0,1.0,100.0,0.0201456829322293,0.0736648465123133,0.0795803261508232,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,0.7111111111111111,False,0.0185185185185185,0.0251073664236984
KURAMOTO,50,500.0,1000,0.4444444444444444,18.0,100.0,,11.2,15.0,100.0,1.0,100.0,0.0315554599456865,0.106654706025289,0.054519416239617,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,0.4444444444444444,False,0.0185185185185185,0.0402656109585694
KURAMOTO,50,700.0,1000,3.2111111111111112,112.0,35.5,,0.0,,0.1,1.0,100.0,0.0437591642620087,0.1481349451729395,0.0250146125641125,0,50.0,300.0,50;70;100;150;200;300,6,150.0,500.0,150;200;300;500,4,500.0,3.2111111111111112,False,0.0185185185185185,0.0558169249355407
